N-Grossman,45´5 VOL.8 BONGO B2B N-GROSSMAN
Dancing Astronaut,Premiere: Circuits - Coming Through
fabric,Premiere: Resistor - Circuits [Critical Music]
Critical Music,Shyun - Watch Your Step (feat. SOLAH)
Critical Music,Shyun - The Beast (EP) [CRIT109]
Critical Music,QZB - Run From It
Critical Music,Emperor - Half Makes Whole (NEST HQ Premiere)
Mefjus,Sleazebag (OUT NOW)
NEOH,Alex Clubbers & Neoh - With Da Pitch Up [OUT NOW]
STBEAT,Stbeat - Megabeat
CoolTasty,CoolTasty - Banana Club
Lektrique,Lektrique x aUtOdiDakT - Shots Fired (Reloaded)
Lafreq,Dua Lipa - Last Dance (UKG Bootleg)
Midas2k,LOVE ON ME - Galantis UKG Remix -  'Charles Jay' feat 'MC Midas' (UNMASTERED - Full Vocal Mix)
Skankandbass,SL8R - Asterix
1985  |  Music,Alix Perez - Haunted
Hit Biscuit Records,HB013 :: Wavs - it Feels EP
GIGABEAT RECORDS,Adam Vyt - Mysterious (Vocal Mix) PREVIEW
GIGABEAT RECORDS,SHADE K - FAT BOY(PREVIEW)
Kougan Ray,JAY SEAN - What You Want [Kougan UK Garage Remix]
Elektroshok Records,Tryall - Effect 2000 [Out now]
Elektroshok Records,Tryall - Millenial [Out now]
Drum&BassArena,DLR - Another Chance
New Generation Breaks Podcast,20# New Generation Breaks Wavs ft. MiSoundThropy  Guest Mix (Vinyl Set)
Johnny Gun Fingaz,Dua Lipa - IDGAF (Johnny Gun Fingaz UK Garage Remix)
spektramusic,Algorithmic Funk - Hyperfunk [SPK336]
Stars & Knights Records,SKR078 - SUGA 7 GOOD - OUT NOW  ON BEATPORT
INSOMNIAC,Track of the Day: AKOV “Constellations”
Stanton Warriors,Pop Ya Cork (Stantons VIP) - OUT NOW
SPACE PIZZA RECORDS ♕,SPACE PIZZA BREAKBEAT SET - APRIL 2018 (BY SHADE K)
BRØKEN,MAX OLSEN | YOU GOT A PROBLEM
Firestar Soundsystem,Firestar Soundsystem - Firetraxxx Radio April 2018 [Garage & Bass Show] (Murix Guest Mix)[FREE D/L]
L 33,Black Sun Empire - Foundation (L 33 Remix)
Mefjus,Uneasy (OUT NOW)
Y A N K E E,Yankee - Bass Is Louder (Original Mix)
Critical Music,Shyun - Pinball (Your EDM Premiere)
Lushington,You Got Me Baby [OUT NOW]
spektramusic,Strongbass - Monster
FM-3,FM-3 @ Dope Beats (v.1)
Elektroshok Records,MURIX - Check One Two [Out now]
Elektroshok Records,MURIX - Bad Bwoy [Out now]
EXEPT,Exept - Pandora (Methlab) Noisia Radio Cut
Royal Flush,Royal Flush - Who's This? E.P
Mefjus,Fractured (OUT NOW)
Four40 Records,Hybrid Theory - So High
Articulate Sound,Juan Quay - Bubblin' [FREE DOWNLOAD]
Danilos Breakbeat,IRON TRIANGLE - THE REMIXES
Danilos Breakbeat,Danilos - Iron Triangle (Breaksty Attack Remix) FREE DOWNLOAD!!!!
TechniqueRecordings,No Concept - Waste My Time
TechniqueRecordings,No Concept - 4 Dayz
Ezor,Ezor - Tired Road [Noisia Radio]
Stars & Knights Records,SKR135 - KRANEAL - ALL TO JUMP - REMIX PART - STAXIA -OUT NOW  ON BEATPORT
Hospital Records,Logistics - Hologram Ft. InMost
Drum&BassArena,Amoss - Speckle
Wasted Recordings,The Brainkiller - I'M Crazy Original Mix)
SPACE PIZZA RECORDS ♕,FACE & BOOK - JUMANJEE [OUT NOW]
Inspected,Habstrakt - Echoes
Critical Music,Shyun - The Beast
Data Transmission,Mix of the Day: FooR
Fragmented Recordings,NuMotive - Hologram - FMR FREEBIE 003
Drum&BassArena,Hybrid Minds - Inside (ft. Emily Jones)(L-Side Remix)
Skankandbass,Ezor - Tired Road
AKOV,Bubbleguns
PUNKS MUSIC (FREE DOWNLOADS),Majora x Denham Audio - One Minute Break (Missy Edit)
Highly Swung Records,Kindred Soul - The Only One (One Dark Martian Dub)
PUNKS MUSIC (FREE DOWNLOADS),Crawford - Everything I Do [FREE DOWNLOAD]
Cup & String,SUNSHINE X RUMBLE (Aaron Static , Cup & String Mash UP)**WAV DL**
Breakbeats Anonymous,Bomb Diggy Diggy Feat Big Wiggles Headset Heroes (Remix By Wes Smith)
Santabeat,Santabeat & MaRo - Sarandonga Step
Drum&BassArena,Phil:osophy - Underworld [FREE DOWNLOAD]
HANKOOK,Hankook - URO (original mix)
Kosenprod,Maniatics - I'm Gonna Kill You [Kosen 34]
Rhades Official,Rhades & StBeat - Low Beat
Wasted Recordings,Suga7 - Beyond (Original Mix)
On Point Samples,UK Garage Sample Pack│High-Quality (FLP's, Kicks, Claps & Much more!)
Adam Vyt,Adam Vyt - Let Me Tell You Something (Original Mix)
Skankandbass,Trex - Murphy's Law
Breaks Factory,Javy Groove -Madman (2010 Original Mix) FREE DOWNLOAD!!!
Drum&BassArena,Break - Mind's Eye
Dispatch Recs | Ant TC1,Amoss - Chronograph (Noisia Radio cut) 'Everything is Temporary' LP - Dispatch Recordings - OUT NOW
Punks Music,Obscene Frequenzy - Rolling (2018 Mix)
HANKOOK,Streaming Show #019 / DISPERTO CERTAIN Guest Mix
HANKOOK,Streaming Show #018 / SUGA7 Guest Mix
AKOV,Constellations (Viper Recordings)
Dispatch Recs | Ant TC1,Black Barrel - Labyrinth - Dispatch Recordings 118 (CLIP) - OUT NOW
Vandal Records,Rizzle - Ambra Nights (Hybris Remix)
AK47,AK47 - No Game (Origial Mix) FREE DOWNLOAD
OMINOUS AUDIO,Curricula - Who Up (OUT NOW)
Skankandbass,Dossa & Locuzzed - Slap!
Rhythmic Soulz,Ohh iii V.I.P [FREE DOWNLOAD]
Saucy,Barely Royal & Negativ - Eclipse (Feat. Bunnie)
The Push (UK),Martin Flex & Angel - Bass Soul (THE PUSH REMIX) OUT NOW
Broken Paus,Broken Paus -- Promo Mix @ Primavera Breakbitera
Dj 10sion,SWV (FREE DOWNLOAD)
Dj 10sion,Dj 10sion - Lost With Out You (FREE DL, Click 'BUY')
Trench Bass Music Records,**TBMR 2K SC Followers Special** Suga7 - Burn (Original Mix)
Drum&BassArena,InsideInfo - Pollinate
Mefjus,Sinkhole (OUT NOW)
The Push (UK),Breaks & Bass EPISODE 2
New Generation Breaks Podcast,[NGBFREE-004] WBBL - Dont Know Me (StunBreaks Remix) FREE DOWNLOAD
Rhades Official,Rhades - Freak
Bit 2 Beat,Bit 2 Beat - Oh Yees (Kalle J & Dj Eclipse mash-up)
ChaseR,ChaseR - No Comply (FREE)
Ayra Recordings,Pio Beat - Mantra (Original Mix)
toddedwards3000,Is It Wrong (Control - S Remix)
Drum&BassArena,Monty - 48 Hours
Enemy,Enemy Podcast 01: Inward, Hanzo & Randie (Free DL)
Melting Pot Records,Eyes - Voltage Voodoo Ft. Maria Lea [FREE DOWNLOAD]
INSOMNIAC,Track of the Day: Total Science “Not Again”
Stars & Knights Records,SKR133 - DESTILUX - NIGGAS READY - OUT NOW ON BEATPORT
Delta9 Recordings,Kela - Sunset [D9REC039] FREE DOWNLOAD
LissenBreakz,Maquinando 2.0
Critical Music,QZB - UNITY EP (OUT NOW) [CRIT108]
Let's Go! Recordings,Wax Wreckaz Feat. Etzia - Bubble & Wine Up (Urban Knights Remix)
The Push (UK),Higher - The Push (OUT NOW ON BEATPORT)
SPACE PIZZA RECORDS ♕,SVD KID - RIDING ON CHROME [OUT NOW] | TOP 38 ON BEATPORT!
Dj Bross,Dj Bross - Evolution (Distorsion Records)16/04/18
Big EDM Sounds,HOUSE Revelation | 1,6 GB Of Kits, Samples, Presets & More!
Skankandbass,Macca - What
illeven:eleven recordings,Baymont Bross featuring Liz Melody - "Hellion" (Stonewash remix)
DJ FIXX,OMFG
Y A N K E E,Yankee - Kills The Organ (Original Mix) (Elektroshok Records)
Orebeat,Orebeat # Primavera Breakbitera Promo Mix
Skankandbass,Skankandbass on Reprezent - 006 - Ulterior Motive Guest Mix
MAZTEK,Maztek x Ben Verse - Warpath [OUT NOW]
MAZTEK,Maztek - Come Closer [OUT NOW]
🍄YO SPEED🍄,Murix - Generous (Yo Speed RMX)
Amoss,Amoss - Chronograph [Noisia Radio Feature]
Drum&BassArena,Zed Bias - Pick Up The Pieces (ft. Boudah)(Skeptical Remix)
Mutantbreakz,Mutantbreakz Album Remixes Vol.1 Free Download !!!
Exit Records UK,Skeptical & Alix Perez- Without A Trace [Noisia Radio Premiere]
STAK∀TO,Get Down (OUT NOW)
Zeta Records,ZTR002 Eztereo - Let You Down (Original Mix) 30/04/2018
AweBreaK,Break - All Thast's Left AweBreaK EDIT
Musication Records,V. Aparicio - Fuck Me!  (OUT NOW)
Musication Records,The Brainkiller - Set Me Free (OUT NOW)
Musication Records,Paket - Fantasy Of Life (OUT NOW)
Badjokes,BADJOKES - BABOONS & PUPPIES
New Generation Breaks Podcast,[NGBFREE-003] Diemantle - Way I Feel (Breaksty Attack Remix) FREE DOWNLOAD
Wasted Recordings,Yo Speed - I Can´t Believe It (Original Mix)
Wasted Recordings,Yo Speed & Bubble Couple - Sky (OriginalMix)
Wasted Recordings,Yo Speed & Bubble Couple - I Believe It (Original Mix)
Dispatch Recs | Ant TC1,Sustance - Dark Dreams - Dispatch Recordings 122 (CLIP) - OUT NOW
JAVO Scratch,Yo Speed Ft.Javo - Classic  (SINGLE Promo 9 April)
Elektroshok Records,Kuplay - Red Horns [Out now]
EZTEREO,Deibeat - Get Over You (Eztereo Remix) 09/04/2018
BOMBTRAXX 🔥,Sketi - More Fire - Bombtraxx
GIGABEAT RECORDS,MIAU - HOT SPEED(preview)
Dub Elements,Trei & The Upbeats - Tonto (Dub Elements Remix)// OUT NOW on VIPER!!
BasStyler Breaks,02.04.2018 BasStyler - Tyrant (Original Mix) [Break - Box]
Big Daddy's Official ✪,Booty Sweat - Big Daddy's (Original Mix) [FREE DL] [SUPPORTED BY DIPLO,DILLON FRANCIS]
Ed breaks,Ed Breaks - Sonar (ORIGINAL MIX) [FREE DOWNLOAD]
Druid Records,Vosko - Shock (Free Download )
Drum&BassArena,Upgrade - Consciousness
Critical Music,Circuits - Drench (Red Bull Premiere)
Fre4knc,Recursive Function (with NickBee) (OUT NOW)
TechniqueRecordings,No Concept - Fingers
GLXY,Asbo
Viper Recordings,Juno - Truth In The Skies (feat. Innate MC) [Rene LaVice BBC Radio 1 & 1Xtra]
NOISIA,Pendulum - Hold Your Colour (Noisia Remix)
Fre4knc,Reliever (OUT NOW)
Annix,Buss Off (Feat. DJ Hype and Eksman)
STOMPZ (UK),Stompz - Decked (OUT NOW)
NEOH,NEOH - How Da Funky Beats (Original Mix) FREE DL
OMINOUS AUDIO,Krypt - Extra Virgin
Elektroshok Records,DJ 33 Ft. The Dropstarz - Trip To California [Out now]
Zeta Records,ZTR001 Eztereo - Reckless (Original Mix)
Critical Music,QZB - Ornstein
Boey Audio,DMR - Noxious [Free Download]
Objectiv,Objectiv- Directive (Free Download)
0101 MUSIC,Maztek x RedPill - Electronic Warfare
Skankandbass,Grey Code - I Am Here
Mutantbreakz,Lady Waks & Mutantbreakz Ft Mc Steppa Style - Hot Ting (original Mix)Out Now On Beatport !!
PUNKS MUSIC (FREE DOWNLOADS),Left/Right - Glastonbury's Worthy FM Mix 2017
Tantrum Desire,Twenty One Pilots - Heathens ( Tantrum Desire Bootleg )
Mefjus,Assembler (OUT  NOW)  [NEST HQ PREMIERE]
Drum&BassArena,A.M.C & Turno - Boundaries (ft. Dreps & Phantom)
CoolTasty,MURIX - Everything (CoolTasty Remix)
Amoss,The Bends
Dispatch Recs | Ant TC1,Amoss & Fre4knc - Redemption [Vinyl Exclusive] - Dispatch Dubplate 007 (CLIP) - OUT NOW
Juan RIOS,Juan RIOS • Azahar
TRYALL,TRYALL - 2000 Effect - Out Now on Beatport - Elektroshok Records
TRYALL,TRYALL - Millenial - Out now on Beatport - Elektroshok Records
Mefjus,Muskox (OUT  NOW)
TRYALL,TRYALL - Millenial EP - Out Now on  Beatport - Elektroshok Records
Distorsion Records,OUT NOW!!!   [DSTR227]Stonewash - The Curve Condition EP
Distorsion Records,MURIX - Take Me
FunkTasty Crew World,FunkTasty Crew #074 BASSTYLER Guest Mix - Break - Box Radio Show #33
Critical Music,QZB - Nobunaga
Drum&BassArena,A.M.C & Turno - Alliance
New Generation Breaks Podcast,19# New Generation Breaks - MBreaks Guest Mix
Break-Box,Shockillaz Feat. Under This - Skydance (Detach & BreakID Remix) [Break - Box]
🍄YO SPEED🍄,Dj Ignacio - Swing Attack (Yo Speed RMX)
Elektroshok Records,Pray For Bass & Destroyers - Loud N Kick It [Out now]
Galimatias,Alina Baraz & Galimatias - Make You Feel
Oliver Tree,Alien Boy
Drum&BassArena,Incus, D Flect & Arcus - Voyage
Elektroshok Records,Face & Book - Poker [Out now]
FunkTasty Crew World,FunkTasty Crew #073 Santabeat Guest Mix - Puro After Step Vol2
🍄YO SPEED🍄,Lady Waks & Mutantbreakz Ft Steppa Style - Hot Ting (Yo Speed RMX)
Selecta,Daze Prism - 2005 (Nixon Remix)[Out now on Articulate Records]
Blakk Habit,Leonie Sherif - Exclusivity (Blakk Habit Remix)
Blakk Habit,Micky Diana - Fight The Pressure (Blakk Habit Remix)
Criss Conflict,JUST KIDDIN - INDIANA - CRISS CONFLICT REMIX (FREE DL)
Fre4knc,Crustacean (OUT NOW)
Cause4Concern,KarmasynK // Cant Cope // LTDC4C005
DEM Recordings,Dub Elements - Steamy (DEM002)
vacuumdnb,Vacuum - Tornado VIP
SPACE PIZZA RECORDS ♕,PAKET - JUSTICE [OUT NOW] | TOP 16 ON BEATPORT!
Dub Elements,Dub Elements - Thunder (DEM002) [Rene LaVice Premiere BBC Radio 1 & 1Xtra]
XLR8R,Premiere: Monty - Random Conduct
EDM PEOPLE SAMPLES,→ JUNGLE TERROR SAMPLE PACK ←Tribal, One-Shots, Loops, Fills | WIWEK STYLE
Drum&BassArena,Facing Jinx, Philth & Wreckless - Give It Up
Antidote Audio,FREE DUBSTEP BASS LOOPS & ONESHOTS by Our Enemies
Dj Bross,Dj Bross - Ela Step (Need Money )
Vandal Records,Monty - Bring It Back (Original Mix)
Visored Loops,Breakbeat Drums Loops x5 FREE IN BUY
Document One,Technique DNB60 Mixed by Document One - Jan 2017
Stanton Warriors,Stanton Warriors - Keep On Doing
Famburglar,CLB - Touch It (Famburglar Remix) [FREE DOWNLOAD]
1985  |  Music,Monty - The Underground Fable [1985 Music - ONEF 005] (Noisia Radio Premiere)
Skankandbass,Screamarts - The Pull
Disphonia,Energy (Inward, Hanzo & Randie Remix) - Clip - Red Light Records
Aylen,Wuki & Wax Motif - Buns (Aylen Remix)
🍄YO SPEED🍄,Mushrooms!!!!🍄🍄🍄🍄🍄 Vol.7 (Minimix)
Alibi,MC Coppa Ft. Alibi - Architects
Rhades Official,Rhades - Bad Man
Run The Breaks (Free),Baymont Bross - Rock The Push Up (Mix)
New Generation Breaks Podcast,[NGBFREE-002] Camila Cabello - Havana (Ed Breaks Remix) FREE DOWNLOAD
Elektroshok Records,Kuplay - So Hard & Fast [Out now]
Mr Fli,Tarantula - Mr Fli Bootleg Breaks
Mefjus,Ringshifter (OUT NOW)
MURIX,MURIX - Casanova
New Generation Breaks Podcast,[NGBFREE-001]  UFO Project & Stranger - No More (Headbeatz Mix) FREE DOWNLOAD
visage music,Visage Music - How We Do (Original Mix)
InsideInfo,Mampi Swift - The One (InsideInfo Remix)
JAVO Scratch,J@vO - March Attack (Marzo 2018)
Drum&BassArena,Monty - Sleepless
Adrenalinez,F-Word - Pandora (Adrenalinez Remix)
HANKOOK,Hankook Streaming Show #017
MURIX,MURIX - Take Me
Liondub International,Bou - The Best
EATBRAIN,A.M.C - Spark Out (EatbrainLP007)
CiannaBlaze,Booty Like Nicki (Ekko & Sidetrack Remix)
Data Transmission,Plump DJs - Let's Bounce
Skankandbass,SD - In Your Eyes
Skrrreature Jr.,Icicle & Alix Perez - ID
Saucy,Barely Royal & Distro - Gun Up
Cymatics.fm,Extra Terra - Free Samplepack + Serum Presets (Vol 2)
KURSIVA,Kursiva - Rocking With The Goat [OUT 5TH MARCH 2018 - DUB SHOTTA]
Mefjus,If I Could (OUT NOW)
Virtual Riot,Virtual Riot "Heavy Bass Design" Sample Pack Demo Track
Groovy Dj,Groovy @ Fresh Beats Vol. 2
Stars & Knights Records,SKR132 - EZTEREO - MOVE ON - OUT NOW ON BEATPORT
DIVIDID,ABIS & Signal - Give & Take
TERRENCE & PHILLIP,Terrence & Phillip, Sam Harris & Altex - Corrupt
spektramusic,Face & Book - Squanch
FunkTasty Crew World,FunkTasty Crew #072 Dj Bross Guest Mix
Mad Joker,RR0085/ Mad Joker - Mad For Her | RELEASE DATE 19/03/2018
Stars & Knights Records,SKR131 - DISPERTO CERTAIN - BRUK UP - OUT NOW ON BEATPORT
Kuplay,Kuplay + Manu Twister - Beef Boy
DEFEX,Pranksters [In Reach Premier]
Elektroshok Records,Stakato - Myself [Out now]
Metalheadz,Phase - Malice
Santabeat,Santabeat @ Bafles Festival Sala Cosmos Promo - Mix
Skankandbass,Klinical ft. Haribo - Generations
TechniqueRecordings,Kronology - Breathe (Out Now)
Selecta,Kazumi Anzai - Beehive (Context Remix) [Out now on Downplay Recordings]
Hit Biscuit Records,HB010 :: Detach feat. Mc Kyla - Ready To March :: Preview
Hospital Records,Camo & Krooked - Loving You Is Easy (S.P.Y Club Mix)
GIGABEAT RECORDS,SHADE K & TERRIE KYND - BLESSED BRO(PREVIEW)
GIGABEAT RECORDS,Seth Vogt - Mourning Haze (Preview)
GIGABEAT RECORDS,GN (G$Montana & NeuroziZ) X Slip187 -  Pull It Back (PREVIEW)
Elektroshok Records,Destroyers - Rock The Disco [Out now]
Liondub International,Bou - Fire Ft. Euphonique
🍄YO SPEED🍄,Big Mac
Skankandbass,Arkaik - Special Place
KIMBOY,Sesion Kimboy & Chifarry MC @ Set Especial King Of Breaks [FREE DOWNLOAD EN "COMPRAR"]
spektramusic,Algorithmic Funk - Synt Soul Sound
FUTURE FOLLOWER RECORDS,Digital Pilgrimz - Calling All Dancers (Dephex Remix)
BOMBTRAXX 🔥,Sketi - Thinkin Bout You - Bombtraxx
BRØKEN,CELLARDORE | BASS & HI HAT
KRANEAL,Kraneal - Cereza Helada (Original Mix)+ SEVENG REMIX/// 26 FEBRUARY ON BEATPORT
TERRENCE & PHILLIP,Terrence & Phillip, KT Kinga & Hewson - Phonetic
Adam Vyt,CoolTasty - No Forget (Adam Vyt Remix)
FunkTasty Crew World,FunkTasty Crew #071 Cooltasty Guest Mix
Wasted Recordings,The Brainkiller - Heisemberg (Suga7 Remix)[Available 19th March]
Joe Ford,Joe Ford - Tomb Raver
Mutantbreakz,Lady Waks In Da Mix Guest Mix Mutantbreakz– Record Club #466 (30 - 01 - 2018)
Play Me Records,Des McMahon - Voodoo (Zere & Gabriel Habit Remix)
EATBRAIN,Fourward - Bring Back The Rukus feat. Virus Syndicate (Eatbrain 053)
Bou,BOU - SWINE FLU (NU ELEMENTZ REMIX) *FREE DOWNLOAD*
Bou,POISON (OUT NOW!)
Bou,The Weeknd - Rolling Stone (Bou & Stompz Bootleg) *FREE DOWNLOAD*
Tarz,Congo
Run The Breaks (Free),Neighbour x MC Thinktank - The Booty Crusader (FM-3 ReFlip)
Play Me Records,not sorry & Reid Speed - Hydra
Kasra Critical,15 Years Of Critical Sound Mix
StunBreaks,Another - Let It Flow (StunBreaks 2Step Mix) FREE DOWNLOAD!
Firestar VIP,Ramz - Barking (Firestar Soundsystem Remix)[FREE DOWNLOAD]
Elektroshok Records,Arsa Ketoma - Super Noize [Out now]
Elektroshok Records,MIAU & Pingüino - Don't Be Weak [Out now]
Elektroshok Records,Face & Book - Road Runner [Out now]
Drum&BassArena,Double Take - Rift
SylverFortem,Sylverfortem - Sounds Of The Past (Original Mix) Free Download
DEEPROT,Ramz - Barking (Control-S vs Majestic Remix)
Distorsion Records,Mask Yo! - Funk Me (I'm French)
spektramusic,Alex Wicked & TheBeatStops - Iron Triangle
Stars & Knights Records,SKR130 - DANNY DEE - BE YOUR BEST  - OUT NOW ON BEATPORT
Drum&BassArena,Revaux - Step Back
TechniqueRecordings,L Plus - The Race
Breaks Yo!,Bad Legs - Turkey Tune
Skankandbass,Revaux - Hypnosis ft. MC Subliminal
Southpoint,Daze Prism - Lose Control (feat. Sabrina Gunston)
Southpoint,Daze Prism - Bad Fit
Annix,Axshun (Neonlight Remix)
Naturax,Naturax Vol 4
Ill Truth,Ill Truth Presents Volume One - Album Sampler [OUT NOW]
Alkimia Recordings Free,Rocky Wellstack X Lady Bee - Cant Help It Ft. Ms. Dynamite & B.Garlin - Testarossa Overdrive Re-Edit
Monstercat,SMLE - 2 Me (feat. Kiddo Ai & Nick Smith)
Shogun Audio,Joe Ford - Where Is The Sun
Drum&BassArena,Black Barrel - Attractor
Metalheadz,Artificial Intelligence - Is This Real (Zero T Remix)
spektramusic,Anonyms & MC Kyla - Soldier On (Borka FM Remix)
SPACE PIZZA RECORDS ♕,NOXCODE - FUNK DA CRIME [OUT NOW]
SPACE PIZZA RECORDS ♕,DJ GOKU - ANIMATED BACK [OUT NOW]
Juan RIOS,Juan RIOS • Arrecife
Martin Flex,Martin Flex & Angel ft. Ragga Twins & MC M-Tek - Hype Ting (Suga7 Remix)
Explosive (Free Download),Wax Motif - Tokyo (Explosive Mix)(Especial Cumple Fran Break)
Rasco,Rasco @ All Night Long [Sala Cosmos / Sevilla]
Elevate Records,Friction - Stinker (feat. Riko Dan & Tantrum Desire)
Elektroshok Records,Shade K - Bad Boyz [Out now]
CHRIS ROYAL,Thump [Instant Vibes]
BAD LEGS,BAD LEGS - RAW (Original Mix) (CUT) !!!!
HAUSMADE,Witchdoctor - Lifted EP [Out Now - Free Download]
machobreak,Fresh FM @ Radio FM - Martin Flex & Angel feat. Ragga Twins & Mc M-Tek - Hype Ting (Macho Remix)
Beat Assassins,See Ma Gun Go Ft Miss Stylie
EZTEREO,Move On (original Mix)26/02/2018 [SKR]
New Generation Breaks Podcast,16# New Generation Breaks - Drumback Guest Mix
Dispatch Recs | Ant TC1,Zero T - Divisions - (Rene LaVice BBC Radio 1 cut) 'Little Pieces' Album - OUT NOW
FM-3,Martin Flex x Angel Ft. Ragga Twins & Mc M-Tek - Hype Ting (FM-3 Remix)
Skankandbass,Freqax - Oh! (Humanon & Tomtek Remix)
BrevBass,BrevBass - Evil One (Original Mix)
illeven:eleven recordings,Andy P - Jump On Back (OUT NOW!)
INSOMNIAC,Track of the Day: Bombo Rosa “Doors”
Dispatch Recs | Ant TC1,Tephra & Arkoze - Kamino - Dispatch LTD 045 (CLIP) - OUT NOW
posij,Black Sun Empire - Swarm (Posij Remix)
spektramusic,Face & Book - Super Bowl
Dj Bross,Dj Bross - Do U Wanna Ep (Elecktroshock) 05.02.2018
PUNKS MUSIC (FREE DOWNLOADS),Kah-Lo - Fasta (Smookie Illson Flip)
@Iambru_UK,Bru-C Feat. Skepsis - Take It Slow
Neuropunk Records,Nuvertal - Duel (cut)
1000DaysWasted,1000DaysWasted - The Sickness
Filthy Habits,Filthy Habits & Jeopardize - Bloodshed (OUT NOW On HighR8 Digital)
Dispatch Recs | Ant TC1,Tephra & Arkoze - The Shaman - Dispatch LTD 045 (CLIP) - OUT NOW
Ed Solo,Ed Solo - Sector 6 - Boomtown 2017
KURSIVA,Kursiva - Spectre ft. Aryma (Original Mix) [FREE DOWNLOAD]
SPACE PIZZA RECORDS ♕,SPACE PIZZA BREAKBEAT SET @ January 2018 (By MIAU)
KURSIVA,Kursiva & Kid Mix-A-Lot  - Soundclash [Rene LaVice BBC Radio 1Xtra Rip - Forthcoming Dub Shotta]
KURSIVA,Kursiva - Temple Meads (Original Mix)
Skankandbass,Survey - Lifter
Distorsion Records,Hankook - Fukushima
Drum&BassArena,Dilemma - Unsung
GIGABEAT RECORDS,Slip187 - Lockdown (PREVIEW)
JAVO Scratch,Orebeat Ft.J@vO # This Is Top Vol.13 (Enero 2018)
zinc,Dj Zinc - Firing Time 138 Alt Bassline - clip
Santabeat,Santabeat # Golden Beats Vol.7
SPACE PIZZA RECORDS ♕,TERRIE KYND - GUCCI GUCCI [OUT NOW]
Bunker Records,2Toxic - Open Your Eyes (HighBlow Remix)[Buy It]
Smuskind // Dot.Mode,Smuskind & Felix Raymon - Hydro (Noisia Radio Rip) [Addictive Behaviour]
Skankandbass,Mage - Total Indifference
Slime Recordings Group,Royal Flush - Got My Self Together (DWN001)
Near.dnb,Ed Rush - Scarabs(Near Edit)
Arsa Ketoma,Arsa Ketoma - Supernoize [Coming soon]
Orebeat,Orebeat Ft.J@vO # This Is Top Vol.13
EATBRAIN,L 33 - Lights Out  feat. Coppa (Eatbrain 051)
Hugo Dos Santos,A.M.C and Turno - Sonar
INSOMNIAC,Premiere: A.M.C & Turno “Disconnected” (Bassrush VIP)
